ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella sonnei	0	95.93	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella dysenteriae	0	100	90.91	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella flexneri	0	3.27	5.26	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella flexneri	0	83.33	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Citrobacter freundii	0.26	60.76	99.23	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Citrobacter amalonaticus	0	87.5	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Enterobacter asburiae	0	88.19	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Citrobacter koseri	0	46.67	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Enterobacter hormaechei	0.51	80.65	98.21	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Streptococcus suis	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Citrobacter werkmanii	0	100	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Staphylococcus saprophyticus	0	0.76	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Citrobacter youngae	0	100	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Raoultella planticola	0	94.12	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella boydii	0	75.27	92.86	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella boydii	0	95.7	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Bifidobacterium animalis	0	1.28	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Cronobacter sakazakii	0	92.88	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Enterobacter chengduensis	0	90.91	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Enterobacter roggenkampii	0	73.94	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Escherichia albertii	0	91.95	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Escherichia fergusonii	0.4	41.54	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Escherichia marmotae	0	69.05	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Klebsiella huaxiensis	0	50	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Klebsiella quasipneumoniae	0	81.54	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Kosakonia arachidis	0	100	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Leclercia adecarboxylata	0	90.48	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Klebsiella michiganensis	0	75.65	97.67	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Citrobacter portucalensis	0	86	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Bifidobacterium breve	0	0.93	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Enterobacter kobei	0	87.7	91.67	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Enterobacter cloacae	0	81.36	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella dysenteriae	0	28.57	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Serratia marcescens	0	0.3	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3003200	AAC(6')-Ian	3319	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003200	AAC(6')-Ian	3319	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004622	QnrS10	3320	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3004621	AAC(3)-IIe	3321	protein homolog model	Escherichia coli	0.52	3.09	0.63	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004623	AAC(3)-IId	3322	protein homolog model	Escherichia coli	1.46	5.06	1.2	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004623	AAC(3)-IId	3322	protein homolog model	Escherichia coli	1.43	4.9	1.17	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004624	QnrS11	3323	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3004624	QnrS11	3323	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3004628	AAC(2')-IIa	3327	protein homolog model	Escherichia coli	0	0.1	0.06	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004635	AAC(6')-Il	3334	protein homolog model	Escherichia coli	0.03	0.11	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004635	AAC(6')-Il	3334	protein homolog model	Escherichia coli	0.03	0.11	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004640	dfrA15b	3339	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Salmonella enterica	1.59	0.43	0.46	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Escherichia coli	0.13	0.59	0.06	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Klebsiella pneumoniae	2.11	5.58	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Proteus mirabilis	0	0.69	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterococcus faecium	0	0.04	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Serratia marcescens	0	0.15	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Vibrio cholerae	0	0.07	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Vibrio cholerae	6.25	0.49	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Shigella sonnei	0	0.52	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Citrobacter freundii	3.64	5.57	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Morganella morganii	0	1.39	2.04	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Morganella morganii	0	31.94	55.1	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterobacter asburiae	1.14	2.08	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterobacter hormaechei	5.09	10.32	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Citrobacter werkmanii	0	14.29	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterobacter kobei	1.43	9.02	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Vibrio vulnificus	0	0.43	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Shigella boydii	0	2.15	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Citrobacter portucalensis	0	6	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterobacter chengduensis	0	9.09	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterobacter roggenkampii	0	3.64	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Escherichia fergusonii	0	1.54	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Klebsiella michiganensis	0.8	2.27	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Klebsiella quasipneumoniae	1.36	3.94	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Leclercia adecarboxylata	0	14.29	7.14	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Klebsiella aerogenes	2.9	0.31	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Enterobacter cloacae	1.47	4.55	2.27	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Cronobacter sakazakii	3.12	0	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Klebsiella huaxiensis	0	0	100	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Raoultella planticola	0	2.94	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004656	catII from Escherichia coli K-12	3355	protein homolog model	Klebsiella oxytoca	0	2.76	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004660	catB11	3360	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3004660	catB11	3360	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3004651	lin	3361	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; lincosamide antibiotic
ARO:3004667	Staphylococcus aureus norA	3367	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3004675	aphA15	3374	protein homolog model	Escherichia coli	0.02	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004675	aphA15	3374	protein homolog model	Escherichia coli	0.02	0.03	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004678	rmtE	3377	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic target alteration
ARO:3004678	rmtE	3377	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic target alteration
ARO:3004684	MCR-9.1	3383	protein homolog model	Escherichia coli	0.03	0.17	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004684	MCR-9.1	3383	protein homolog model	Escherichia coli	0.03	0.23	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004685	MCR-1.5	3384	protein homolog model	Escherichia coli	0.02	0.03	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004685	MCR-1.5	3384	protein homolog model	Escherichia coli	0	0.03	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004686	MCR-1.7	3385	protein homolog model	Escherichia coli	0	0.04	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004686	MCR-1.7	3385	protein homolog model	Escherichia coli	0.01	0.05	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004691	MCR-3.4	3390	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004691	MCR-3.4	3390	protein homolog model	Escherichia coli	0.02	0.02	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004698	MCR-5.2	3396	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004704	aadA8b	3399	protein homolog model	Escherichia coli	0	0.62	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004719	Tet(X3)	3401	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; glycylcycline; tetracycline antibiotic
ARO:3004720	Tet(X4)	3402	protein homolog model	Escherichia coli	0.41	0.2	0	0	perfect	antibiotic inactivation; glycylcycline; tetracycline antibiotic
ARO:3004720	Tet(X4)	3402	protein homolog model	Escherichia coli	0.41	0.21	0	0	perfect_strict	antibiotic inactivation; glycylcycline; tetracycline antibiotic
ARO:3001452	OXA-140	3406	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001501	OXA-252	3425	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003641	OXA-484	3545	protein homolog model	Escherichia coli	0.02	0	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003641	OXA-484	3545	protein homolog model	Escherichia coli	0.02	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3003652	CMY-132	3577	protein homolog model	Escherichia coli	0.01	0.08	0.03	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3004793	FONA-6	3590	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; penam
ARO:3004797	FRI-1	3592	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; penam
ARO:3004818	HERA-3	3612	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; penam
ARO:3004818	HERA-3	3612	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; penam
ARO:3004825	LAP-1	3620	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004825	LAP-1	3620	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004826	LAP-2	3621	protein homolog model	Escherichia coli	0.08	0.18	0.06	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004826	LAP-2	3621	protein homolog model	Escherichia coli	0.06	0.17	0.06	0	perfect	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004854	CMY-136	3652	protein homolog model	Escherichia coli	0.03	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3004856	SCO-1	3653	protein homolog model	Escherichia coli	0.02	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam; penem
ARO:3004856	SCO-1	3653	protein homolog model	Escherichia coli	0.02	0.01	0	0	perfect	antibiotic inactivation; cephalosporin; penam; penem
ARO:3003663	NDM-15	3657	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3004862	NDM-19	3660	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3004862	NDM-19	3660	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3004868	NDM-25	3666	protein homolog model	Escherichia coli	0	0	0	0.13	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3004871	NDM-28	3669	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3001044	TEM-181	3751	protein homolog model	Escherichia coli	0	0.01	0.06	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001044	TEM-181	3751	protein homolog model	Escherichia coli	0	0.1	0.11	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005009	qacE	3754	protein homolog model	Escherichia coli	0.08	0.59	0.03	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Escherichia coli	3.73	16.94	3.2	0	perfect	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005010	qacEdelta1	3755	protein homolog model	Escherichia coli	3.77	17.76	3.29	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3002653	APH(3')-VIb	3759	protein homolog model	Escherichia coli	0.02	0	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3005024	FosL1	3765	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3005024	FosL1	3765	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; fosfomycin
ARO:3003647	CTX-M-163	3775	protein homolog model	Escherichia coli	0	0.32	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3003648	CTX-M-164	3776	protein homolog model	Escherichia coli	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3003650	CTX-M-166	3778	protein homolog model	Escherichia coli	0.01	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3003650	CTX-M-166	3778	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3005043	cmlA9	3786	protein homolog model	Escherichia coli	0.02	0.02	0	0	perfect	antibiotic efflux; phenicol antibiotic
ARO:3005043	cmlA9	3786	protein homolog model	Escherichia coli	0.02	0.02	0	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3005044	OmpA	3787	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; reduced permeability to antibiotic
ARO:3005036	BLMT	3789	protein homolog model	Escherichia coli	0	0.34	0	0	perfect	antibiotic inactivation; glycopeptide antibiotic
ARO:3005036	BLMT	3789	protein homolog model	Escherichia coli	0.12	0.46	0.03	0	perfect_strict	antibiotic inactivation; glycopeptide antibiotic
ARO:3005047	eptB	3791	protein homolog model	Escherichia coli	0	0.06	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3005053	ArnT	3795	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3005056	Tet(X6)	3797	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; tetracycline antibiotic
ARO:3005056	Tet(X6)	3797	protein homolog model	Escherichia coli	0.01	0.03	0	0	perfect_strict	antibiotic inactivation; tetracycline antibiotic
ARO:3005059	LptD	3799	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; peptide antibiotic; rifamycin antibiotic
ARO:3005064	cprS	3804	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; antibiotic target alteration; peptide antibiotic
ARO:3005069	rsmA	3807	protein homolog model	Escherichia coli	0.03	74.63	61.52	0	perfect_strict	antibiotic efflux; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; phenicol antibiotic
ARO:3005085	AAC(3)-IIg	3820	protein homolog model	Escherichia coli	0.02	0.1	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3005085	AAC(3)-IIg	3820	protein homolog model	Escherichia coli	0.02	0.1	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3005098	qacL	3830	protein homolog model	Escherichia coli	1.08	4.49	0.34	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3005112	AAC(6')-Ib-cr3	3840	protein homolog model	Escherichia coli	0	0.14	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005114	AAC(6')-Ib-cr4	3841	protein homolog model	Escherichia coli	0.01	0.08	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005115	AAC(6')-Ib-cr5	3842	protein homolog model	Escherichia coli	0.01	1.69	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005115	AAC(6')-Ib-cr5	3842	protein homolog model	Escherichia coli	0.01	1.66	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005116	AAC(6')-Ib-cr6	3843	protein homolog model	Escherichia coli	1.14	3.4	0.77	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005117	AAC(6')-Ib-cr7	3844	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005119	AAC(6')-Ib-cr9	3846	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3005131	NDM-29	3857	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3005131	NDM-29	3857	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3005162	FosA7.5	3886	protein homolog model	Escherichia coli	0.01	0.84	0.46	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3005162	FosA7.5	3886	protein homolog model	Escherichia coli	0.01	0.81	0.43	0	perfect	antibiotic inactivation; fosfomycin
ARO:3005204	CMY-143	3891	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005181	CMY-146	3897	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3005181	CMY-146	3897	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005184	CMY-162	3900	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005185	CMY-140	3901	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005185	CMY-140	3901	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3005188	CMY-165	3904	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005191	CMY-139	3907	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005192	CMY-148	3908	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3005192	CMY-148	3908	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005195	CMY-142	3911	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005196	CMY-141	3912	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3005196	CMY-141	3912	protein homolog model	Escherichia coli	0.01	0.02	0.03	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005197	CMY-145	3915	protein homolog model	Escherichia coli	0.02	0.03	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005197	CMY-145	3915	protein homolog model	Escherichia coli	0.02	0.03	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3005218	CMY-153	3939	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005220	CMY-138	3942	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3005239	SHV-193	3961	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3000877	TEM-5	3976	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000881	TEM-9	3977	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000901	TEM-31	3978	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
